date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:11	667315/667315	---M--	200	added ('OK')	image/jpeg	etag:%228bf541b8517790f3214090e1d08bb11f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431f2736d141dba80433_Fair%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431f2736d141dba80433_Fair%20works.jpg	(from https://www.guts.agency/works)
01:00:11	33782/33782	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2007:48:26%20GMT	https://www.guts.agency/works/lgbtech	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/lgbtech.html	(from https://www.guts.agency/works)
01:00:11	562179/562179	---M--	200	added ('OK')	image/jpeg	etag:%22543ddaf330a73cf15916d4b97055f130%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642aed7b9730cd50bbb9b4ac_work-monada.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642aed7b9730cd50bbb9b4ac_work-monada.jpg	(from https://www.guts.agency/works)
01:00:11	30661/30661	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2014:26:21%20GMT	https://www.guts.agency/works/codium	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/codium.html	(from https://www.guts.agency/works)
01:00:12	27443/27443	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2022:37:05%20GMT	https://www.guts.agency/works/zikaron-glglz	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/zikaron-glglz.html	(from https://www.guts.agency/works)
01:00:12	1565035/1565035	---M--	200	added ('OK')	image/jpeg	etag:%222f7cbacbbb377b4c257d971679858cf1%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63022e10439fa61b0aeca341_cyera%20works2.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63022e10439fa61b0aeca341_cyera%20works2.jpg	(from https://www.guts.agency/works)
01:00:13	41580/41580	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2017:26:59%20GMT	https://www.guts.agency/works/record	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/record.html	(from https://www.guts.agency/works)
01:00:13	1442101/1442101	---M--	200	added ('OK')	image/jpeg	etag:%22bca74b8c0bbcf71aff370bce780009cc%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431f6e26a3003a071f63_playtika%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431f6e26a3003a071f63_playtika%20works.jpg	(from https://www.guts.agency/works)
01:00:13	305227/305227	---M--	200	added ('OK')	image/jpeg	etag:%221072373963efa2cda078377264d67e23%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642af6cbfe1dc58675304920_work-record.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642af6cbfe1dc58675304920_work-record.jpg	(from https://www.guts.agency/works)
01:00:14	31554/31554	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jan%202025%2020:41:28%20GMT	https://www.guts.agency/works/zikaron-basalon	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/zikaron-basalon.html	(from https://www.guts.agency/works)
01:00:14	701856/701856	---M--	200	added ('OK')	image/jpeg	etag:%2271ff278dee314cbd4a3691770bca3ab5%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e648004512d60d40d1b6f1_xtend%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e648004512d60d40d1b6f1_xtend%20works.jpg	(from https://www.guts.agency/works)
01:00:15	24863/24863	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2007:38:54%20GMT	https://www.guts.agency/works/rma	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/rma.html	(from https://www.guts.agency/works)
01:00:16	158154/158154	---M--	200	added ('OK')	image/jpeg	etag:%22a0ddfaa17a08c693cf55e40ef0b61eeb%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78143c4ed893e073e2_ram%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78143c4ed893e073e2_ram%20works.jpg	(from https://www.guts.agency/works)
01:00:16	1085338/1085338	---M--	200	added ('OK')	image/jpeg	etag:%221d747adc5d8887714a5895b64a74ed85%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78bc7fe9c5d0ac470e_fmr%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78bc7fe9c5d0ac470e_fmr%20works.jpg	(from https://www.guts.agency/works)
01:00:16	5243/5243	---M--	200	added ('OK')	image/png	etag:%2272bdb2d2d369f2faace89d95b3fc64e7%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7b39f23e7c2e8a912c6d6_read%20more%20hover.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7b39f23e7c2e8a912c6d6_read%20more%20hover.png	(from https://www.guts.agency/works)
01:00:16	1055239/1055239	---M--	200	added ('OK')	image/jpeg	etag:%2276c3581d8d218398482701f17f15c53d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fba04be9eaef24274a7058_nanox.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fba04be9eaef24274a7058_nanox.jpg	(from https://www.guts.agency/works)
01:00:17	468382/468382	---M--	200	added ('OK')	image/jpeg	etag:%2213cc0619c9d554d02a9944596b5c964c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d97a641d212012dc8aad9c_Predicta%20Thumbnail.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d97a641d212012dc8aad9c_Predicta%20Thumbnail.jpg	(from https://www.guts.agency/works)
01:00:17	169418/169418	---M--	200	added ('OK')	image/jpeg	etag:%22b9c2afc68fe0a0c0af12d994e15555dc%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fba04bebcc08817dc4b548_atidot.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fba04bebcc08817dc4b548_atidot.jpg	(from https://www.guts.agency/works)
01:00:18	265415/265415	---M--	200	added ('OK')	image/jpeg	etag:%22a3c403524464cf9e0c4d57558841367d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78d26fac4baa8807d8_orda%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd78d26fac4baa8807d8_orda%20works.jpg	(from https://www.guts.agency/works)
01:00:18	841706/841706	---M--	200	added ('OK')	image/jpeg	etag:%2235e31d4f74b17430995f527508733f43%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642afb5a750c4e7b1d8c07e6_work-moovex.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642afb5a750c4e7b1d8c07e6_work-moovex.jpg	(from https://www.guts.agency/works)
01:00:18	528916/528916	---M--	200	added ('OK')	image/jpeg	etag:%22f561da8186209c74be82632ec058e0f2%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd783cf8261227882a50_lazy%20goat.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd783cf8261227882a50_lazy%20goat.jpg	(from https://www.guts.agency/works)
01:00:19	423912/423912	---M--	200	added ('OK')	image/jpeg	etag:%228ee17ae04abe541ce5c1c86e54ad67df%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd786e020805e6fa90c3_xt%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd786e020805e6fa90c3_xt%20works.jpg	(from https://www.guts.agency/works)
01:00:19	2248022/2248022	---M--	200	added ('OK')	image/jpeg	etag:%22f2e27c4927caac29fa1b00a9afae20a2%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431fdd3aac29551ef2ae_HP%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e6431fdd3aac29551ef2ae_HP%20works.jpg	(from https://www.guts.agency/works)
01:00:19	726206/726206	---M--	200	added ('OK')	image/jpeg	etag:%22c520f263043f1d69382b1dba5adae2d5%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd7836cc0b6134bfca82_anagog%20works.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fcfd7836cc0b6134bfca82_anagog%20works.jpg	(from https://www.guts.agency/works)
01:00:20	1862454/1862454	---M--	200	added ('OK')	image/jpeg	etag:%22859ed5b5622b5fd2aeee1aa3799b98c4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642afb5a65beaf5688b1740d_work-rogovin.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642afb5a65beaf5688b1740d_work-rogovin.jpg	(from https://www.guts.agency/works)
01:00:20	161912/161912	---M--	200	added ('OK')	image/jpeg	etag:%222844f189d1785ea8174dc0e78dafebca%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656de8f94cd7bfe0d20bdcb4_40.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656de8f94cd7bfe0d20bdcb4_40.jpg	(from https://www.guts.agency/works)
01:00:20	86975/86975	---M--	200	added ('OK')	image/png	etag:%22a89aaf95aa2b23706377a54ae856b17f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6400a5d7e0f2c886d6cd1dbb_Fairvidmoblie.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6400a5d7e0f2c886d6cd1dbb_Fairvidmoblie.png	(from https://www.guts.agency/works)
01:00:21	247659/247659	---M--	200	added ('OK')	image/jpeg	etag:%22b6132464c89112bbdd3beef354f92d6d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63022e0909a32247a33a6989_m%20cyera2.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63022e0909a32247a33a6989_m%20cyera2.jpg	(from https://www.guts.agency/works)
01:00:21	152503/152503	---M--	200	added ('OK')	image/jpeg	etag:%22004f23d2fdef5a2d16317528c6ec64d0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058ca725bb0ebe71d5b9_m%20fmr.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058ca725bb0ebe71d5b9_m%20fmr.jpg	(from https://www.guts.agency/works)
01:00:21	44781/44781	---M--	200	added ('OK')	image/jpeg	etag:%22b5624353ee90edc359859e9d3432435f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058cc0f79329e6a1fcc5_m%20ram.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058cc0f79329e6a1fcc5_m%20ram.jpg	(from https://www.guts.agency/works)
01:00:22	49842/49842	---M--	200	added ('OK')	image/jpeg	etag:%22610d2fd77ee8ba971796d8e9650025ee%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058b207bf7915f3c88ee_m%20orda.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058b207bf7915f3c88ee_m%20orda.jpg	(from https://www.guts.agency/works)
01:00:22	87264/87264	---M--	200	added ('OK')	image/jpeg	etag:%2214fa55a29d2440c30e8088eb459dab72%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058d53d90e67020a5b9b_m%20lazy%20goat.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058d53d90e67020a5b9b_m%20lazy%20goat.jpg	(from https://www.guts.agency/works)
01:00:22	80510/80510	---M--	200	added ('OK')	image/jpeg	etag:%22ae4668d41932b6bc47a6c6086286f45e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058ce9e6001633c0a295_m%20xt.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058ce9e6001633c0a295_m%20xt.jpg	(from https://www.guts.agency/works)
01:00:23	161633/161633	---M--	200	added ('OK')	image/jpeg	etag:%22f636708fa8348a38d6d4fa7fe4d86bfa%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058c522a55722457c769_m%20anagog%20.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62fd058c522a55722457c769_m%20anagog%20.jpg	(from https://www.guts.agency/works)
01:00:24	51972/51972	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2007:52:39%20GMT	https://www.guts.agency/brains/goodbye-2023	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/goodbye-2023.html	(from https://www.guts.agency/brains)
01:00:25	239302/239302	---M--	200	added ('OK')	image/png	etag:%22414c7cdeec0b4e3737c56afa0b62d864%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/658c5356ccc9e282f1661975_Blog%20cover%20image2.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/658c5356ccc9e282f1661975_Blog%20cover%20image2.png	(from https://www.guts.agency/brains)
01:00:25	35716/35716	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2007:37:19%20GMT	https://www.guts.agency/brains/from-aha-moment-to-brand	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/from-aha-moment-to-brand.html	(from https://www.guts.agency/brains)
01:00:26	98750/98750	---M--	200	added ('OK')	image/png	etag:%2246144b9fc039f9a7221e38b8c13dc472%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65687bea081a9a9ee36d8a8f_main%20image.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65687bea081a9a9ee36d8a8f_main%20image.png	(from https://www.guts.agency/brains)
01:00:26	28947/28947	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2007:37:47%20GMT	https://www.guts.agency/brains/is-it-okay-to-smile-on-holocaust-day	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/is-it-okay-to-smile-on-holocaust-day.html	(from https://www.guts.agency/brains)
01:00:27	32635/32635	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2007:36:55%20GMT	https://www.guts.agency/brains/alefalefalef	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/alefalefalef.html	(from https://www.guts.agency/brains)
01:00:27	592368/592368	---M--	200	added ('OK')	image/jpeg	etag:%22f9774d37c4003d900c0ead457610b3c4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63d662dd03886e359ad1be63_Hiro.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63d662dd03886e359ad1be63_Hiro.jpg	(from https://www.guts.agency/brains)
01:00:28	1395193/1395193	---M--	200	added ('OK')	image/jpeg	etag:%22cf2c75b9e5b6916366b442955ad3b3f1%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b6d2a8bb4b01819f0c9023_share_img-alefalef(5).jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b6d2a8bb4b01819f0c9023_share_img-alefalef(5).jpg	(from https://www.guts.agency/brains)
01:00:28	27414/27414	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2018:53:19%20GMT	https://www.guts.agency/brains/adios-2022	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/adios-2022.html	(from https://www.guts.agency/brains)
01:00:29	36280/36280	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2001:23:04%20GMT	https://www.guts.agency/brains/design-in-3-0	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/design-in-3-0.html	(from https://www.guts.agency/brains)
01:00:29	315079/315079	---M--	200	added ('OK')	image/png	etag:%2253e5d90439eb1002a40a4b00e72a72b8%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63d7ae54b3ddac60342e874d_Frame%2048095745.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63d7ae54b3ddac60342e874d_Frame%2048095745.png	(from https://www.guts.agency/brains)
01:00:30	41436/41436	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2016:24:05%20GMT	https://www.guts.agency/brains/dont-listen-to-your-gut	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/dont-listen-to-your-gut.html	(from https://www.guts.agency/brains)
01:00:30	1279815/1279815	---M--	200	added ('OK')	image/jpeg	etag:%2227f74a278f5673ef782e2afbb96d88ce%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b6d2a86414606855db603c_share_img-adams(4).jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b6d2a86414606855db603c_share_img-adams(4).jpg	(from https://www.guts.agency/brains)
01:00:31	984402/984402	---M--	200	added ('OK')	image/jpeg	etag:%22757ab3a8ac30a42994867cd3d44962e9%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b2f71134a33d6a93b24ff2_share_img-dont.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b2f71134a33d6a93b24ff2_share_img-dont.jpg	(from https://www.guts.agency/brains)
01:00:31	39697/39697	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2012:18:34%20GMT	https://www.guts.agency/brains/google-cloud-israel-campaign	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/brains/google-cloud-israel-campaign.html	(from https://www.guts.agency/brains)
01:00:32	2709227/2709227	---M--	200	added ('OK')	image/jpeg	etag:%224a36c9747a84f05314e84a53b7cc63a4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b69d85ba1a9f697d8c962a_share_img-google3.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63b69d85ba1a9f697d8c962a_share_img-google3.jpg	(from https://www.guts.agency/brains)
01:00:32	235217/235217	---M--	200	added ('OK')	image/jpeg	etag:%22bcbf4af0c3c3e2c5f01586009d9f22f6%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6f8acefa3f76a06cb_brains_fair.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6f8acefa3f76a06cb_brains_fair.jpg	(from https://www.guts.agency/brains)
01:00:32	487249/487249	---M--	200	added ('OK')	image/jpeg	etag:%2241fe00638cc7d048cde206d7aa43662e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae679ba58c915970959_brains_forsight.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae679ba58c915970959_brains_forsight.jpg	(from https://www.guts.agency/brains)
01:00:33	227532/227532	---M--	200	added ('OK')	image/jpeg	etag:%227ff90028d18c4c7eaa1ab1a357b0303a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6751a7f58fb5f3ba0_brains_xtend.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6751a7f58fb5f3ba0_brains_xtend.jpg	(from https://www.guts.agency/brains)
01:00:34	503517/503517	---M--	200	added ('OK')	image/jpeg	etag:%22d9dc7dfe279e7047417bf62a616d813f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6f8acefacc16a06e8_brains_slice.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae6f8acefacc16a06e8_brains_slice.jpg	(from https://www.guts.agency/brains)
01:00:34	115157/115157	---M--	200	added ('OK')	image/jpeg	etag:%22f5f1a8fcdbc0f8be7c4aa66fee2e1741%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae5acd3d80ff56ae136_brains_zikaron.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae5acd3d80ff56ae136_brains_zikaron.jpg	(from https://www.guts.agency/brains)
01:00:35	350130/350130	---M--	200	added ('OK')	image/jpeg	etag:%221294eef19671aaabf0c27b8b35766c1c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae67de610df260ec357_brains_brilliant.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6326bae67de610df260ec357_brains_brilliant.jpg	(from https://www.guts.agency/brains)
01:00:36	2119695/2119695	---M--	200	added ('OK')	image/jpeg	etag:%223f57ecb02bd34617605ef9c5b4a23d44%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed241613129d507d8c_Slice%20phone-2.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed241613129d507d8c_Slice%20phone-2.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:36	3189252/3189252	---M--	200	added ('OK')	image/jpeg	etag:%2200b84776f7dfe67f7bc95c35a3075121%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d7cbcda5ed6f36dfe5bc56_Google%20map.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d7cbcda5ed6f36dfe5bc56_Google%20map.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:37	602879/602879	---M--	200	added ('OK')	image/jpeg	etag:%223e56e6b4ff5a719a4c7b8edfcd9a8aaf%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed7ce66b0716f9a9d0_Atidot04.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed7ce66b0716f9a9d0_Atidot04.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:37	560992/560992	---M--	200	added ('OK')	image/jpeg	etag:%222e1f4f115a7e6dc481a44f1512b13d55%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ec16e6d1aa5ccd7a66_Slice%20phone-1.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ec16e6d1aa5ccd7a66_Slice%20phone-1.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:37	1651315/1651315	---M--	200	added ('OK')	image/jpeg	etag:%22a6685f46d0a24a9f0f429b3ca5cc0601%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed2416132db5507d8b_WhatsApp%20Image%202022-07-20%20at%2012.11.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ed2416132db5507d8b_WhatsApp%20Image%202022-07-20%20at%2012.11.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:37	677250/677250	---M--	200	added ('OK')	image/jpeg	etag:%22fb1a6cd362fad280bef3b4d2436e8c66%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942edf68cede181dec1b9_Slice%20phone.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942edf68cede181dec1b9_Slice%20phone.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:38	505660/505660	---M--	200	added ('OK')	image/jpeg	etag:%227098b3b68fc3df43e672791867b84a53%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ec3dd4d1a5f6420148_Atidot04-1.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d942ec3dd4d1a5f6420148_Atidot04-1.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:38	230992/230992	---M--	200	added ('OK')	image/jpeg	etag:%22a256a5845643f382b95effc7e60ea524%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9448d241613c1885098c9_Google%20cloud%20Isolated%2006.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9448d241613c1885098c9_Google%20cloud%20Isolated%2006.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:38	203507/203507	---M--	200	added ('OK')	image/jpeg	etag:%220c7637e0c7618b3211027dfb63847070%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9448dc60276483b77f082_Google%20cloud%20Isolated%2004.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62d9448dc60276483b77f082_Google%20cloud%20Isolated%2004.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:39	95256/95256	---M--	200	added ('OK')	image/jpeg	etag:%225634f22884c5dd17cfaab4d76392e53e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa987c99ae006a48b0c_ben%20gurion.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa987c99ae006a48b0c_ben%20gurion.jpg	(from https://www.guts.agency/works/google-cloud)
01:00:39	247971/247971	---M--	200	added ('OK')	image/jpeg	etag:%223138dbb6909c56fad36fee9c9448a8ef%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa9010e0f7174aa5393_tracktor.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/62e7aaa9010e0f7174aa5393_tracktor.jpg	(from https://www.guts.agency/works/google-cloud)
